"doc_id","sentences","env","soc","gov","action","specificity","cti","CVR","Year","Revenue","Industry","Class","Corporate_structure","Region","Employees","env_soc_ratio"
"doc_2087",6,0.5,0.833333333333333,0.666666666666667,0.333333333333333,0,1,32656625,2022,"462382530","Trade","Large (C+)","Associations","Region Midtjylland",28,0.818181818181818
"doc_2088",3,0,0.333333333333333,0.666666666666667,NA,NA,NA,39756536,2022,"NULL","Real Estate","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.75
"doc_2089",7,0.142857142857143,0.714285714285714,0.857142857142857,0,0,NA,30818172,2018,"NULL","Finance and Insurance","Large (C+)","Partnerships","Region Hovedstaden",NA,0.666666666666667
"doc_209",36,0.388888888888889,0.333333333333333,0.138888888888889,0.428571428571429,0.0714285714285714,0.833333333333333,20586737,2019,"409547760","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",271,1.04166666666667
"doc_2090",40,0.025,0.6,0.125,1,0,1,33070861,2022,"2475208000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",293,0.640625
"doc_2091",18,0.222222222222222,0.5,0.388888888888889,0.25,0,1,11688578,2023,"415498657","Public and Social Services","Large (C+)","Foundations","Region Midtjylland",79,0.814814814814815
"doc_2092",14,0.214285714285714,0.5,0.571428571428571,0.333333333333333,0,1,38454218,2018,"1234681000","Manufacturing","Unknown","Limited Liability Companies","Region Midtjylland",NA,0.809523809523809
"doc_2094",2,0,0.5,0.5,NA,NA,NA,32660533,2021,"555203000","Utilities","Large (C+)","Limited Liability Companies","Region Sjælland",353,0.666666666666667
"doc_2095",2,0,0.5,1,NA,NA,NA,14030573,2020,"245,809,151,677,422","Extractive Industries","Large (C+)","Limited Liability Companies","Region Hovedstaden",0,0.666666666666667
"doc_2096",27,0.333333333333333,0.518518518518518,0.222222222222222,0.333333333333333,0.222222222222222,0.333333333333333,34044511,2020,"410048000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",277,0.878048780487805
"doc_2097",29,0.0344827586206897,0.586206896551724,0.344827586206897,0,0,NA,39018942,2020,"528758000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",550,0.652173913043478
"doc_2098",24,0,0.458333333333333,0.333333333333333,NA,NA,NA,39404532,2023,"452713068","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",125,0.685714285714286
"doc_2099",40,0.5,0.25,0.175,0.4,0.1,0.75,44683814,2022,"2804075000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",1490,1.2
"doc_21",3,0.333333333333333,0.666666666666667,1,0,0,NA,25942876,2022,"602360000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",37,0.8
"doc_210",17,0.294117647058824,0.235294117647059,0.176470588235294,0.2,0,1,30205596,2023,"15611000","Agriculture","Medium (C)","Foundations","Region Hovedstaden",18,1.04761904761905
"doc_2100",22,0.181818181818182,0.545454545454545,0.272727272727273,0,0,NA,15524545,2021,"2947487000","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",274,0.764705882352941
"doc_2101",26,0.115384615384615,0.192307692307692,0.423076923076923,0,0,NA,33768532,2018,"NULL","Finance and Insurance","Large (C+)","Partnerships","Region Hovedstaden",NA,0.935483870967742
"doc_2102",16,0.4375,0.6875,0.5,0.571428571428571,0.142857142857143,1,31596106,2020,"310095672","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",NA,0.851851851851852
"doc_2103",24,0.416666666666667,0.375,0.5,0.3,0,1,19828131,2020,"214101000","Knowledge Services","Unknown","Limited Liability Companies","Region Hovedstaden",NA,1.03030303030303
"doc_2104",31,0.451612903225806,0.451612903225806,0.129032258064516,0.428571428571429,0.0714285714285714,0.833333333333333,71379116,2023,"778614000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",150,1
"doc_2105",4,0,0.25,0.5,NA,NA,NA,31602483,2023,"NULL","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Syddanmark",47,0.8
"doc_2106",25,0.28,0.68,0.44,0.285714285714286,0,1,35822690,2020,"706484000","Information and Communication","Large (C+)","Limited Liability Companies","Region Midtjylland",687,0.761904761904762
"doc_2107",2,0.5,0.5,1,0,0,NA,41183527,2022,"NULL","Information and Communication","Small (A-B)","Limited Liability Companies","Region Midtjylland",28,1
"doc_2108",38,0.105263157894737,0.210526315789474,0.526315789473684,0,0,NA,19272796,2020,"4369787000","Trade","Unknown","Limited Liability Companies","Region Nordjylland",NA,0.91304347826087
"doc_2109",36,0.0277777777777778,0.75,0.194444444444444,1,0,1,87929116,2023,"1302013000","Utilities","Large (C+)","Limited Liability Companies","Region Hovedstaden",642,0.587301587301587
"doc_211",2,0.5,0.5,1,0,0,NA,11765912,2021,"1070894000","Extractive Industries","Large (C+)","Limited Liability Companies","Region Midtjylland",874,1
"doc_2110",4,0.5,0.75,0.75,0,0,NA,26418100,2021,"1431488000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",444,0.857142857142857
"doc_2111",2,0,1,1,NA,NA,NA,19082075,2023,"66524823","Knowledge Services","Large (C+)","Limited Liability Companies","Region Midtjylland",57,0.5
"doc_2112",5,0.2,0.8,0.8,0,0,NA,21311332,2018,"208126000","Utilities","Large (C+)","Limited Liability Companies","Region Syddanmark",18,0.666666666666667
"doc_2113",9,0.333333333333333,0.777777777777778,0.777777777777778,0,0,NA,27201105,2021,"668725000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",462,0.75
"doc_2114",27,0.0740740740740741,0.703703703703704,0.296296296296296,0.5,0,1,25567315,2023,"794848000","Real Estate","Large (C+)","Limited Liability Companies","Region Syddanmark",301,0.630434782608696
"doc_2115",30,0.333333333333333,0.333333333333333,0.433333333333333,0.5,0.2,0.6,64045628,2021,"897210425","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",994,1
"doc_2116",30,0.133333333333333,0.5,0.3,0,0,NA,31081610,2020,"596026000","Trade","Large (C+)","Limited Liability Companies","Region Nordjylland",444,0.755555555555556
"doc_2117",36,0.472222222222222,0.388888888888889,0.277777777777778,0.411764705882353,0.176470588235294,0.857142857142857,26681111,2023,"1432475000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",759,1.06
"doc_2118",12,0.0833333333333333,0.0833333333333333,0.25,0,0,NA,33593163,2022,"NULL","Finance and Insurance","Unknown","Limited Liability Companies","Region Hovedstaden",0,1
"doc_2119",11,0.0909090909090909,0.636363636363636,0.363636363636364,0,0,NA,32292194,2021,"520711000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",138,0.666666666666667
"doc_212",7,0.285714285714286,0.571428571428571,0.571428571428571,0.5,0,1,38606131,2022,"535236000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",287,0.818181818181818
"doc_2120",16,0.125,0.6875,0.375,0,0,NA,34465843,2021,"NULL","Knowledge Services","Medium (C)","Limited Liability Companies","Region Hovedstaden",386,0.666666666666667
"doc_2121",8,1,0.125,0.125,0.375,0.375,0,36039493,2021,"NULL","Transport","Small (A-B)","Limited Liability Companies","Region Sjælland",95,1.77777777777778
"doc_2123",34,0.382352941176471,0.235294117647059,0.147058823529412,0.307692307692308,0.0769230769230769,1,32660533,2022,"672318000","Utilities","Large (C+)","Limited Liability Companies","Region Sjælland",410,1.11904761904762
"doc_2124",21,0.238095238095238,0.285714285714286,0.238095238095238,0.4,0,1,31365848,2021,"1428350000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",235,0.962962962962963
"doc_2125",20,0.3,0.4,0.2,0.166666666666667,0.333333333333333,1,64212028,2020,"1869808000","Public and Social Services","Large (C+)","Foundations","Region Midtjylland",1495,0.928571428571429
"doc_2126",3,1,0.333333333333333,0.333333333333333,0,0,NA,70698714,2020,"2224488000","Manufacturing","Large (C+)","Limited Liability Companies","Region Hovedstaden",653,1.5
"doc_2127",7,0.571428571428571,0.142857142857143,0.142857142857143,0.25,0.25,0,32338305,2021,"NULL","Trade","Small (A-B)","Limited Liability Companies","Region Hovedstaden",31,1.375
"doc_2128",37,0.0810810810810811,0.540540540540541,0.216216216216216,0,0,NA,36909412,2020,"679445000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",NA,0.701754385964912
"doc_2129",15,0.2,0.6,0.4,0,0,NA,13058946,2018,"469739000","Public and Social Services","Medium (C)","Foundations","Region Hovedstaden",259,0.75
"doc_2130",43,0.255813953488372,0.0697674418604651,0.116279069767442,0.181818181818182,0.0909090909090909,0.5,26273943,2022,"407196000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",267,1.17391304347826
"doc_2131",17,0.352941176470588,0.588235294117647,0.235294117647059,0,0,NA,14406042,2021,"3660973000","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",6263,0.851851851851852
"doc_2132",21,0.571428571428571,0.333333333333333,0.238095238095238,0.75,0.0833333333333333,1,33767986,2021,"1985644000","Services","Unknown","Limited Liability Companies","Region Midtjylland",231,1.17857142857143
"doc_2133",34,0.529411764705882,0.205882352941176,0.176470588235294,0.722222222222222,0.444444444444444,0.615384615384615,37070726,2020,"721001000","Real Estate","Large (C+)","Partnerships","Region Hovedstaden",35,1.26829268292683
"doc_2134",1,0,1,1,NA,NA,NA,77579028,2019,"4491312000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",973,0.5
"doc_2135",30,0.6,0.7,0.5,0.277777777777778,0,1,16313440,2022,"1261432000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",559,0.941176470588235
"doc_2136",46,0,0.326086956521739,0.130434782608696,NA,NA,NA,30506677,2022,"384880000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",89,0.754098360655738
"doc_2137",6,0.833333333333333,0.333333333333333,0,0.4,0,1,13484279,2022,"NULL","Manufacturing","Medium (C)","Limited Liability Companies","Region Midtjylland",82,1.375
"doc_2138",26,0.730769230769231,0.192307692307692,0.230769230769231,0.473684210526316,0,1,15701315,2018,"1965028000","Knowledge Services","Unknown","Limited Liability Companies","Region Syddanmark",NA,1.45161290322581
"doc_2139",33,0.242424242424242,0.545454545454545,0.121212121212121,0.5,0,1,42520438,2022,"1464432000","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",654,0.803921568627451
"doc_214",7,0.285714285714286,0.428571428571429,0.857142857142857,0,0,NA,71260216,2018,"2261977000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",66,0.9
"doc_2140",3,0.333333333333333,0.666666666666667,1,0,0,NA,33260024,2020,"400164000","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",76,0.8
"doc_2141",24,0.375,0.375,0.291666666666667,0.333333333333333,0,1,32842216,2021,"839766000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",201,1
"doc_2142",3,0.333333333333333,0.333333333333333,0.333333333333333,0,0,NA,26366348,2021,"NULL","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",2,1
"doc_2143",40,0.075,0.4,0.425,0.333333333333333,0,1,14531688,2022,"876709000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",1443,0.767857142857143
"doc_2144",37,0.135135135135135,0.486486486486487,0.297297297297297,0.2,0,1,14395016,2020,"723262000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",208,0.763636363636364
"doc_2145",44,0.0454545454545455,0.795454545454545,0.159090909090909,0,0,NA,26862930,2020,"446328636","Construction","Large (C+)","Limited Liability Companies","Region Hovedstaden",288,0.582278481012658
"doc_2146",4,0.5,0,1,0.5,0,1,15908416,2019,"11679000000","Trade","Unknown","Limited Liability Companies","Region Syddanmark",NA,1.5
"doc_2147",24,0.291666666666667,0.541666666666667,0.166666666666667,0.714285714285714,0.142857142857143,0.8,34086508,2020,"1090004000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",205,0.837837837837838
"doc_2148",18,0,0.111111111111111,0,NA,NA,NA,31674298,2018,"388323","Public and Social Services","Small (A-B)","Foundations","Region Hovedstaden",NA,0.9
"doc_2149",11,0.363636363636364,0.454545454545455,0.727272727272727,1,0,1,12295332,2020,"1556078000","Transport","Large (C+)","Limited Liability Companies","Region Syddanmark",337,0.9375
"doc_215",18,0.166666666666667,0.555555555555556,0.555555555555556,0.333333333333333,0,1,20420480,2023,"470656793","Services","Large (C+)","Limited Liability Companies","Region Midtjylland",258,0.75
"doc_2150",26,0.115384615384615,0.615384615384615,0.269230769230769,0.666666666666667,0,1,18137542,2022,"342219031","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",159,0.69047619047619
"doc_2151",12,0.25,0.5,0.25,0.333333333333333,0,1,34582440,2020,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",NA,0.833333333333333
"doc_2152",9,0.222222222222222,0.333333333333333,0.333333333333333,0,0,NA,35451714,2019,"879015312","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",163,0.916666666666667
"doc_2153",29,0.344827586206897,0.241379310344828,0.413793103448276,0.5,0,1,34584362,2020,"37,062,479,470,779","Transport","Large (C+)","Limited Liability Companies","Region Nordjylland",11,1.08333333333333
"doc_2154",2,0,0,0,NA,NA,NA,36909293,2019,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",NA,1
"doc_2155",10,0.1,0.7,0.2,0,0,NA,14049673,2021,"4664031000","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",342,0.647058823529412
"doc_2156",9,0.555555555555556,0.555555555555556,0.333333333333333,0,0,NA,21265543,2020,"501117000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",443,1
"doc_2158",15,0.266666666666667,0.466666666666667,0.6,0,0,NA,81667217,2020,"642304000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",107,0.863636363636364
"doc_2159",27,0.703703703703704,0.222222222222222,0.259259259259259,0.421052631578947,0,1,33767986,2023,"2273194000","Services","Unknown","Limited Liability Companies","Region Midtjylland",244,1.39393939393939
"doc_216",2,0,0,0,NA,NA,NA,36476826,2018,"NULL","Knowledge Services","Medium (C)","Limited Liability Companies","Region Hovedstaden",5,1
"doc_2160",7,0.142857142857143,0.142857142857143,0.428571428571429,0,0,NA,29770859,2021,"509200000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",7,1
"doc_2161",27,0.444444444444444,0.444444444444444,0.185185185185185,0.416666666666667,0.25,0.4,36459298,2023,"4655513000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",848,1
"doc_2162",15,0,0.533333333333333,0.666666666666667,NA,NA,NA,13627479,2021,"310217000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",617,0.652173913043478
"doc_2163",32,0.34375,0.4375,0.5,0.454545454545455,0.0909090909090909,0.8,20278196,2022,"1296863000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",149,0.934782608695652
"doc_2164",20,0.1,0.55,0.4,0,0,NA,17889699,2018,"468551000","Information and Communication","Large (C+)","Limited Liability Companies","Region Hovedstaden",288,0.709677419354839
"doc_2165",39,0.179487179487179,0.435897435897436,0.282051282051282,0.428571428571429,0.142857142857143,0.666666666666667,24260615,2023,"213612000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",NA,0.821428571428571
"doc_2166",5,0,0.8,0.6,NA,NA,NA,10061377,2019,"211888000","Real Estate","Medium (C)","Limited Liability Companies","Region Hovedstaden",9,0.555555555555556
"doc_2167",20,0.35,0.45,0.5,0,0,NA,46430328,2021,"551072000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",540,0.931034482758621
"doc_2168",26,0.423076923076923,0.5,0.615384615384615,0.181818181818182,0,1,39467836,2019,"870000000","Finance and Insurance","Unknown","Limited Liability Companies","Region Hovedstaden",1103,0.948717948717949
"doc_2169",4,0,0.25,0.75,NA,NA,NA,41738936,2021,"NULL","Real Estate","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.8
"doc_217",29,0.241379310344828,0.103448275862069,0.172413793103448,0.285714285714286,0,1,32299644,2020,"70433610","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",5,1.125
"doc_2170",22,0.363636363636364,0.636363636363636,0.727272727272727,0.125,0,1,49260016,2019,"580246000","Manufacturing","Unknown","Limited Liability Companies","Region Midtjylland",NA,0.833333333333333
"doc_2171",6,0.333333333333333,0.5,0.5,0,0,NA,17423401,2019,"197925000","Services","Medium (C)","Limited Liability Companies","Region Hovedstaden",NA,0.888888888888889
"doc_2172",20,0.35,0.55,0.45,0.714285714285714,0,1,36966890,2019,"501097000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",374,0.870967741935484
"doc_2173",26,0.807692307692308,0.115384615384615,0.153846153846154,0.666666666666667,0.142857142857143,0.785714285714286,32476996,2023,"1885865000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",103,1.62068965517241
"doc_2174",32,0.5,0.09375,0.09375,0.4375,0.1875,0.571428571428571,37304239,2022,"1044271000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",181,1.37142857142857
"doc_2175",4,1,0.75,0.75,0,0,NA,30938011,2018,"1777151000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",676,1.14285714285714
"doc_2176",2,1,0,0,0.5,0,1,25473108,2020,"67842000","Trade","Medium (C)","Limited Liability Companies","Region Syddanmark",5,2
"doc_2177",10,0.4,0.4,0.3,0.75,0.25,0.666666666666667,10245613,2022,"1080734000","Manufacturing","Medium (C)","Limited Liability Companies","Region Hovedstaden",585,1
"doc_2178",6,1,0.5,0.5,0,0,NA,88021614,2021,"600,421,693,733,351","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",192,1.33333333333333
"doc_2179",3,0,0.333333333333333,0.666666666666667,NA,NA,NA,33761236,2020,"1299000","Real Estate","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.75
